 0.2250003E+00  0.2875848E+03  0.6340360E-04  0.1472555E+04
 0.2260003E+00  0.2875816E+03  0.6425060E-04  0.1472545E+04
 0.2270003E+00  0.2875783E+03  0.6510511E-04  0.1472535E+04
 0.2280003E+00  0.2875751E+03  0.6596716E-04  0.1472525E+04
 0.2290003E+00  0.2875718E+03  0.6683678E-04  0.1472516E+04
 0.2300003E+00  0.2875685E+03  0.6771401E-04  0.1472506E+04
 0.2310003E+00  0.2875652E+03  0.6859887E-04  0.1472496E+04
 0.2320003E+00  0.2875619E+03  0.6949141E-04  0.1472486E+04
 0.2330003E+00  0.2875585E+03  0.7039164E-04  0.1472476E+04
 0.2340003E+00  0.2875552E+03  0.7129963E-04  0.1472466E+04
 0.2350003E+00  0.2875518E+03  0.7221538E-04  0.1472456E+04
 0.2360003E+00  0.2875484E+03  0.7313893E-04  0.1472445E+04
 0.2370003E+00  0.2875450E+03  0.7407033E-04  0.1472435E+04
 0.2380003E+00  0.2875416E+03  0.7500959E-04  0.1472425E+04
 0.2390003E+00  0.2875382E+03  0.7595675E-04  0.1472415E+04
 0.2400003E+00  0.2875347E+03  0.7691185E-04  0.1472404E+04
 0.2410003E+00  0.2875313E+03  0.7787492E-04  0.1472394E+04
 0.2420003E+00  0.2875278E+03  0.7884599E-04  0.1472384E+04
 0.2430003E+00  0.2875243E+03  0.7982509E-04  0.1472373E+04
 0.2440003E+00  0.2875208E+03  0.8081226E-04  0.1472363E+04
 0.2450003E+00  0.2875173E+03  0.8180754E-04  0.1472352E+04
 0.2460003E+00  0.2875137E+03  0.8281096E-04  0.1472341E+04
 0.2470003E+00  0.2875102E+03  0.8382253E-04  0.1472331E+04
 0.2480003E+00  0.2875066E+03  0.8484231E-04  0.1472320E+04
 0.2490003E+00  0.2875030E+03  0.8587032E-04  0.1472309E+04
 0.2500003E+00  0.2874995E+03  0.8690660E-04  0.1472299E+04
 0.2510003E+00  0.2874959E+03  0.8795117E-04  0.1472288E+04
 0.2520003E+00  0.2874923E+03  0.8900408E-04  0.1472277E+04
 0.2530003E+00  0.2874886E+03  0.9006535E-04  0.1472266E+04
 0.2540003E+00  0.2874850E+03  0.9113502E-04  0.1472255E+04
 0.2550003E+00  0.2874813E+03  0.9221312E-04  0.1472244E+04
 0.2560003E+00  0.2874776E+03  0.9329968E-04  0.1472233E+04
 0.2570002E+00  0.2874740E+03  0.9439475E-04  0.1472222E+04
 0.2580002E+00  0.2874703E+03  0.9549834E-04  0.1472211E+04
 0.2590002E+00  0.2874665E+03  0.9661050E-04  0.1472200E+04
 0.2600002E+00  0.2874628E+03  0.9773125E-04  0.1472189E+04
 0.2610002E+00  0.2874590E+03  0.9886063E-04  0.1472177E+04
 0.2620002E+00  0.2874553E+03  0.9999867E-04  0.1472166E+04
 0.2630002E+00  0.2874515E+03  0.1011454E-03  0.1472155E+04
 0.2640001E+00  0.2874477E+03  0.1023009E-03  0.1472143E+04
 0.2650001E+00  0.2874439E+03  0.1034651E-03  0.1472132E+04
 0.2660001E+00  0.2874401E+03  0.1046381E-03  0.1472120E+04
 0.2670001E+00  0.2874362E+03  0.1058200E-03  0.1472109E+04
 0.2680001E+00  0.2874324E+03  0.1070107E-03  0.1472097E+04
 0.2690001E+00  0.2874285E+03  0.1082103E-03  0.1472086E+04
 0.2700001E+00  0.2874247E+03  0.1094188E-03  0.1472074E+04
 0.2710001E+00  0.2874208E+03  0.1106363E-03  0.1472063E+04
 0.2720000E+00  0.2874169E+03  0.1118628E-03  0.1472051E+04
 0.2730000E+00  0.2874130E+03  0.1130983E-03  0.1472039E+04
 0.2740000E+00  0.2874090E+03  0.1143428E-03  0.1472027E+04
 0.2750000E+00  0.2874051E+03  0.1155965E-03  0.1472015E+04
 0.2760000E+00  0.2874011E+03  0.1168593E-03  0.1472004E+04
 0.2770000E+00  0.2873971E+03  0.1181312E-03  0.1471992E+04
 0.2780000E+00  0.2873931E+03  0.1194123E-03  0.1471980E+04
 0.2790000E+00  0.2873891E+03  0.1207027E-03  0.1471968E+04
 0.2799999E+00  0.2873851E+03  0.1220023E-03  0.1471956E+04
 0.2809999E+00  0.2873811E+03  0.1233112E-03  0.1471943E+04
 0.2819999E+00  0.2873770E+03  0.1246294E-03  0.1471931E+04
 0.2829999E+00  0.2873730E+03  0.1259570E-03  0.1471919E+04
 0.2839999E+00  0.2873689E+03  0.1272939E-03  0.1471907E+04
 0.2849999E+00  0.2873648E+03  0.1286403E-03  0.1471895E+04
 0.2859999E+00  0.2873607E+03  0.1299961E-03  0.1471882E+04
 0.2869999E+00  0.2873565E+03  0.1313614E-03  0.1471870E+04
 0.2879998E+00  0.2873524E+03  0.1327363E-03  0.1471857E+04
 0.2889998E+00  0.2873482E+03  0.1341207E-03  0.1471845E+04
 0.2899998E+00  0.2873441E+03  0.1355146E-03  0.1471832E+04
 0.2909998E+00  0.2873399E+03  0.1369182E-03  0.1471820E+04
 0.2919998E+00  0.2873357E+03  0.1383315E-03  0.1471807E+04
 0.2929998E+00  0.2873315E+03  0.1397544E-03  0.1471795E+04
 0.2939998E+00  0.2873273E+03  0.1411870E-03  0.1471782E+04
 0.2949997E+00  0.2873230E+03  0.1426294E-03  0.1471769E+04
 0.2959997E+00  0.2873188E+03  0.1440816E-03  0.1471757E+04
 0.2969997E+00  0.2873145E+03  0.1455435E-03  0.1471744E+04
 0.2979997E+00  0.2873103E+03  0.1470154E-03  0.1471731E+04
 0.2989997E+00  0.2873060E+03  0.1484971E-03  0.1471718E+04
 0.2999997E+00  0.2873017E+03  0.1499887E-03  0.1471705E+04
 0.3009997E+00  0.2872973E+03  0.1514903E-03  0.1471692E+04
 0.3019997E+00  0.2872930E+03  0.1530019E-03  0.1471679E+04
 0.3029996E+00  0.2872886E+03  0.1545235E-03  0.1471666E+04
 0.3039996E+00  0.2872843E+03  0.1560551E-03  0.1471653E+04
 0.3049996E+00  0.2872799E+03  0.1575968E-03  0.1471640E+04
 0.3059996E+00  0.2872755E+03  0.1591486E-03  0.1471627E+04
 0.3069996E+00  0.2872710E+03  0.1607106E-03  0.1471613E+04
 0.3079996E+00  0.2872666E+03  0.1622827E-03  0.1471600E+04
 0.3089996E+00  0.2872622E+03  0.1638650E-03  0.1471587E+04
 0.3099996E+00  0.2872577E+03  0.1654576E-03  0.1471573E+04
 0.3109995E+00  0.2872533E+03  0.1670605E-03  0.1471560E+04
 0.3119995E+00  0.2872488E+03  0.1686737E-03  0.1471547E+04
 0.3129995E+00  0.2872443E+03  0.1702972E-03  0.1471533E+04
 0.3139995E+00  0.2872398E+03  0.1719311E-03  0.1471520E+04
 0.3149995E+00  0.2872353E+03  0.1735753E-03  0.1471506E+04
 0.3159995E+00  0.2872307E+03  0.1752301E-03  0.1471492E+04
 0.3169995E+00  0.2872262E+03  0.1768953E-03  0.1471479E+04
 0.3179995E+00  0.2872216E+03  0.1785710E-03  0.1471465E+04
 0.3189994E+00  0.2872170E+03  0.1802573E-03  0.1471451E+04
 0.3199994E+00  0.2872124E+03  0.1819541E-03  0.1471437E+04
 0.3209994E+00  0.2872078E+03  0.1836616E-03  0.1471424E+04
 0.3219994E+00  0.2872032E+03  0.1853797E-03  0.1471410E+04
 0.3229994E+00  0.2871985E+03  0.1871084E-03  0.1471396E+04
 0.3239994E+00  0.2871939E+03  0.1888479E-03  0.1471382E+04
 0.3249994E+00  0.2871892E+03  0.1905980E-03  0.1471368E+04
 0.3259993E+00  0.2871845E+03  0.1923590E-03  0.1471354E+04
 0.3269993E+00  0.2871798E+03  0.1941308E-03  0.1471340E+04
 0.3279993E+00  0.2871751E+03  0.1959134E-03  0.1471325E+04
 0.3289993E+00  0.2871704E+03  0.1977068E-03  0.1471311E+04
 0.3299993E+00  0.2871656E+03  0.1995112E-03  0.1471297E+04
 0.3309993E+00  0.2871609E+03  0.2013265E-03  0.1471283E+04
 0.3319993E+00  0.2871561E+03  0.2031528E-03  0.1471269E+04
 0.3329993E+00  0.2871513E+03  0.2049901E-03  0.1471254E+04
 0.3339992E+00  0.2871465E+03  0.2068384E-03  0.1471240E+04
 0.3349992E+00  0.2871417E+03  0.2086978E-03  0.1471225E+04
